0	2	2	0	0	0	0	0	0	32
0	0	2	0	5	0	0	0	0	-64
-2	2	2	0	5	0	0	0	0	16
-2	2	1	1	5	0	0	0	0	8
-2	2	0	2	6	0	0	0	0	12
-2	2	0	2	7	0	0	0	0	-16
-2	0	2	0	5	5	0	0	0	-64
-2	0	1	1	5	5	0	0	0	-16
-2	0	0	2	5	6	0	0	0	-24
-2	0	0	2	5	7	0	0	0	32
-2	-2	2	0	5	5	5	0	0	64
-4	2	0	2	5	6	0	0	0	4
-4	2	0	2	5	7	0	0	0	-8
-4	0	0	2	5	5	6	0	0	-16
-4	0	0	2	5	5	7	0	0	32
-4	-2	0	2	5	5	5	6	0	16
-4	-2	0	2	5	5	5	7	0	-32
